timestamp_raw,timestamp_iso,price,volume
Jan 05 2022 01: +0,,71.253,1505
Jan 06 2022 01: +0,,72.182,1831
Jan 07 2022 01: +0,,73.211,1370
Jan 08 2022 01: +0,,76.709,1899
Jan 09 2022 01: +0,,74.674,1501
Jan 10 2022 01: +0,,74.403,1424
Jan 11 2022 01: +0,,74.459,1479
Jan 12 2022 01: +0,,75.752,1652
Jan 13 2022 01: +0,,75.511,1787
Jan 14 2022 01: +0,,79.188,2147
Jan 15 2022 01: +0,,79.168,2405
Jan 16 2022 01: +0,,76.776,1491
Jan 17 2022 01: +0,,80.398,1853
Jan 18 2022 01: +0,,77.932,1632
Jan 19 2022 01: +0,,79.613,2341
Jan 20 2022 01: +0,,82.66,2636
Jan 21 2022 01: +0,,84.285,2052
Jan 22 2022 01: +0,,82.513,1962
Jan 23 2022 01: +0,,81.931,2129
Jan 24 2022 01: +0,,79.243,1568
Jan 25 2022 01: +0,,79.549,1416
Jan 26 2022 01: +0,,78.124,1740
Jan 27 2022 01: +0,,78.614,1752
Jan 28 2022 01: +0,,76.193,2400
Jan 29 2022 01: +0,,75.363,2012
Jan 30 2022 01: +0,,75.276,1738
Jan 31 2022 01: +0,,79.81,2445
Feb 01 2022 01: +0,,75.804,1403
Feb 02 2022 01: +0,,75.453,2190
Feb 03 2022 01: +0,,76.632,1806
Feb 04 2022 01: +0,,75.306,1902
Feb 05 2022 01: +0,,78.212,2247
Feb 06 2022 01: +0,,75.933,2298
Feb 07 2022 01: +0,,77.682,2065
Feb 08 2022 01: +0,,75.154,1501
Feb 09 2022 01: +0,,74.761,1626
Feb 10 2022 01: +0,,74.585,1559
Feb 11 2022 01: +0,,76.093,1832
Feb 12 2022 01: +0,,76.23,2084
Feb 13 2022 01: +0,,73.841,1891
Feb 14 2022 01: +0,,73.497,1525
Feb 15 2022 01: +0,,76.109,1676
Feb 16 2022 01: +0,,75.127,1785
Feb 17 2022 01: +0,,74.445,1827
Feb 18 2022 01: +0,,77.041,2258
Feb 19 2022 01: +0,,76.18,2607
Feb 20 2022 01: +0,,76.724,1996
Feb 21 2022 01: +0,,77.21,1871
Feb 22 2022 01: +0,,75.146,1893
Feb 23 2022 01: +0,,74.812,2051
Feb 24 2022 01: +0,,74.554,1958
Feb 25 2022 01: +0,,75.174,2298
Feb 26 2022 01: +0,,72.794,2322
Feb 27 2022 01: +0,,73.396,2015
Feb 28 2022 01: +0,,74.015,2731
Mar 01 2022 01: +0,,72.431,2123
Mar 02 2022 01: +0,,71.819,1909
Mar 03 2022 01: +0,,73.478,2085
Mar 04 2022 01: +0,,74.187,2192
Mar 05 2022 01: +0,,75.858,2147
Mar 06 2022 01: +0,,75.509,1916
Mar 07 2022 01: +0,,75.133,2339
Mar 08 2022 01: +0,,73.867,3112
Mar 09 2022 01: +0,,75.241,2299
Mar 10 2022 01: +0,,75.899,1786
Mar 11 2022 01: +0,,76.535,2290
Mar 12 2022 01: +0,,77.521,2398
Mar 13 2022 01: +0,,77.898,2183
Mar 14 2022 01: +0,,79.746,1702
Mar 15 2022 01: +0,,77.78,1629
Mar 16 2022 01: +0,,79.713,2002
Mar 17 2022 01: +0,,79.412,1432
Mar 18 2022 01: +0,,80.921,1744
Mar 19 2022 01: +0,,78.897,1620
Mar 20 2022 01: +0,,80.098,1738
Mar 21 2022 01: +0,,81.857,1915
Mar 22 2022 01: +0,,80.421,1569
Mar 23 2022 01: +0,,81.577,1942
Mar 24 2022 01: +0,,81.132,1804
Mar 25 2022 01: +0,,80.761,3114
Mar 26 2022 01: +0,,83.521,1873
Mar 27 2022 01: +0,,80.349,1669
Mar 28 2022 01: +0,,82.762,1552
Mar 29 2022 01: +0,,79.259,1811
Mar 30 2022 01: +0,,85.894,1732
Mar 31 2022 01: +0,,81.967,1536
Apr 01 2022 01: +0,,83.179,2364
Apr 02 2022 01: +0,,86.847,2304
Apr 03 2022 01: +0,,88.193,2534
Apr 04 2022 01: +0,,91.976,1682
Apr 05 2022 01: +0,,93.205,2046
Apr 06 2022 01: +0,,92.059,1400
Apr 07 2022 01: +0,,94.308,2692
Apr 08 2022 01: +0,,100.514,4026
Apr 09 2022 01: +0,,106.382,3122
Apr 10 2022 01: +0,,102.929,3373
Apr 11 2022 01: +0,,99.267,1675
Apr 12 2022 01: +0,,94.535,1330
Apr 13 2022 01: +0,,93.245,1454
Apr 14 2022 01: +0,,97.999,2520
Apr 15 2022 01: +0,,93.449,1413
Apr 16 2022 01: +0,,97.934,1429
Apr 17 2022 01: +0,,94.811,1870
Apr 18 2022 01: +0,,92.051,1662
Apr 19 2022 01: +0,,93.815,1214
Apr 20 2022 01: +0,,94.928,1640
Apr 21 2022 01: +0,,91.885,1346
Apr 22 2022 01: +0,,94.651,2257
Apr 23 2022 01: +0,,97.652,2434
Apr 24 2022 01: +0,,100.251,1574
Apr 25 2022 01: +0,,97.56,1661
Apr 26 2022 01: +0,,96.833,1900
Apr 27 2022 01: +0,,96.847,2010
Apr 28 2022 01: +0,,94.772,2114
Apr 29 2022 01: +0,,94.502,1606
Apr 30 2022 01: +0,,94.8,1996
May 01 2022 01: +0,,94.506,2030
May 02 2022 01: +0,,95.434,2025
May 03 2022 01: +0,,93.03,2163
May 04 2022 01: +0,,93.227,1967
May 05 2022 01: +0,,94.43,2028
May 06 2022 01: +0,,95.849,2452
May 07 2022 01: +0,,96.077,2109
May 08 2022 01: +0,,95.628,2031
May 09 2022 01: +0,,95.161,1805
May 10 2022 01: +0,,93.027,2780
May 11 2022 01: +0,,93.401,2189
May 12 2022 01: +0,,94.082,2485
May 13 2022 01: +0,,93.736,3204
May 14 2022 01: +0,,95.938,1844
May 15 2022 01: +0,,96.365,2234
May 16 2022 01: +0,,96.299,2782
May 17 2022 01: +0,,98.647,1580
May 18 2022 01: +0,,98.365,1491
May 19 2022 01: +0,,96.797,1742
May 20 2022 01: +0,,98.882,2673
May 21 2022 01: +0,,97.942,1847
May 22 2022 01: +0,,91.72,4016
May 23 2022 01: +0,,92.58,2776
May 24 2022 01: +0,,93.371,2231
May 25 2022 01: +0,,95.213,2410
May 26 2022 01: +0,,95.137,2267
May 27 2022 01: +0,,97.042,2065
May 28 2022 01: +0,,100.205,2043
May 29 2022 01: +0,,101.695,2017
May 30 2022 01: +0,,100.928,1769
May 31 2022 01: +0,,101.419,1541
Jun 01 2022 01: +0,,102.898,1996
Jun 02 2022 01: +0,,104.912,1959
Jun 03 2022 01: +0,,103.268,2258
Jun 04 2022 01: +0,,103.178,2042
Jun 05 2022 01: +0,,102.742,1887
Jun 06 2022 01: +0,,100.138,1931
Jun 07 2022 01: +0,,97.794,2081
Jun 08 2022 01: +0,,101.754,1450
Jun 09 2022 01: +0,,99.2,1943
Jun 10 2022 01: +0,,100.244,1640
Jun 11 2022 01: +0,,99.574,2354
Jun 12 2022 01: +0,,101.975,1725
Jun 13 2022 01: +0,,99.485,1777
Jun 14 2022 01: +0,,99.806,1813
Jun 15 2022 01: +0,,101.271,2052
Jun 16 2022 01: +0,,100.106,1813
Jun 17 2022 01: +0,,103.456,2345
Jun 18 2022 01: +0,,98.252,2076
Jun 19 2022 01: +0,,98.828,1896
Jun 20 2022 01: +0,,99.097,2130
Jun 21 2022 01: +0,,100.204,1823
Jun 22 2022 01: +0,,97.247,1940
Jun 23 2022 01: +0,,96.36,1574
Jun 24 2022 01: +0,,93.971,1890
Jun 25 2022 01: +0,,97.608,2109
Jun 26 2022 01: +0,,95.263,2788
Jun 27 2022 01: +0,,95.282,1959
Jun 28 2022 01: +0,,93.936,2273
Jun 29 2022 01: +0,,96.617,2187
Jun 30 2022 01: +0,,97.37,1979
Jul 01 2022 01: +0,,98.39,2276
Jul 02 2022 01: +0,,100.598,2669
Jul 03 2022 01: +0,,101.122,2296
Jul 04 2022 01: +0,,101.604,2218
Jul 05 2022 01: +0,,99.967,1818
Jul 06 2022 01: +0,,95.988,1835
Jul 07 2022 01: +0,,99.636,1969
Jul 08 2022 01: +0,,100.72,1974
Jul 09 2022 01: +0,,99.97,1528
Jul 10 2022 01: +0,,100.479,1777
Jul 11 2022 01: +0,,101.56,1775
Jul 12 2022 01: +0,,101.771,1793
Jul 13 2022 01: +0,,102.905,2172
Jul 14 2022 01: +0,,100.82,1530
Jul 15 2022 01: +0,,101.697,2336
Jul 16 2022 01: +0,,105.192,3336
Jul 17 2022 01: +0,,105.055,2049
Jul 18 2022 01: +0,,106.607,1648
Jul 19 2022 01: +0,,109.711,1576
Jul 20 2022 01: +0,,113.954,1127
Jul 21 2022 01: +0,,110.179,1703
Jul 22 2022 01: +0,,124.825,2476
Jul 23 2022 01: +0,,123.569,1715
Jul 24 2022 01: +0,,114.322,2525
Jul 25 2022 01: +0,,117.987,1519
Jul 26 2022 01: +0,,116.164,2132
Jul 27 2022 01: +0,,117.961,1584
Jul 28 2022 01: +0,,117.478,1575
Jul 29 2022 01: +0,,119.57,1800
Jul 30 2022 01: +0,,121.484,1729
Jul 31 2022 01: +0,,121.232,2013
Aug 01 2022 01: +0,,119.647,1850
Aug 02 2022 01: +0,,116.44,1119
Aug 03 2022 01: +0,,119.911,2023
Aug 04 2022 01: +0,,115.453,1676
Aug 05 2022 01: +0,,120.175,2260
Aug 06 2022 01: +0,,118.622,1989
Aug 07 2022 01: +0,,116.653,1883
Aug 08 2022 01: +0,,117.129,2264
Aug 09 2022 01: +0,,113.742,1168
Aug 10 2022 01: +0,,118.909,1566
Aug 11 2022 01: +0,,120.948,1965
Aug 12 2022 01: +0,,123.133,1705
Aug 13 2022 01: +0,,122.789,2120
Aug 14 2022 01: +0,,120.717,2021
Aug 15 2022 01: +0,,120.66,1394
Aug 16 2022 01: +0,,119.818,1989
Aug 17 2022 01: +0,,122.833,2339
Aug 18 2022 01: +0,,117.899,1325
Aug 19 2022 01: +0,,115.596,1679
Aug 20 2022 01: +0,,117.94,2333
Aug 21 2022 01: +0,,118.001,1632
Aug 22 2022 01: +0,,118.826,1358
Aug 23 2022 01: +0,,116.071,1715
Aug 24 2022 01: +0,,112.115,1876
Aug 25 2022 01: +0,,107.711,1778
Aug 26 2022 01: +0,,113.568,2124
Aug 27 2022 01: +0,,112.002,1850
Aug 28 2022 01: +0,,109.57,1230
Aug 29 2022 01: +0,,109.105,1400
Aug 30 2022 01: +0,,113.613,3626
Aug 31 2022 01: +0,,125.433,4360
Sep 01 2022 01: +0,,129.753,3447
Sep 02 2022 01: +0,,119.792,2946
Sep 03 2022 01: +0,,125.228,2748
Sep 04 2022 01: +0,,122.961,1870
Sep 05 2022 01: +0,,127.485,2155
Sep 06 2022 01: +0,,125.102,2192
Sep 07 2022 01: +0,,126.255,1831
Sep 08 2022 01: +0,,124.307,1347
Sep 09 2022 01: +0,,124.349,1815
Sep 10 2022 01: +0,,124.285,1810
Sep 11 2022 01: +0,,126.47,2069
Sep 12 2022 01: +0,,124.721,1499
Sep 13 2022 01: +0,,124.364,2103
Sep 14 2022 01: +0,,126.638,2635
Sep 15 2022 01: +0,,123.778,1847
Sep 16 2022 01: +0,,119.046,1733
Sep 17 2022 01: +0,,120.931,2389
Sep 18 2022 01: +0,,121.196,2223
Sep 19 2022 01: +0,,117.753,1780
Sep 20 2022 01: +0,,114.285,1415
Sep 21 2022 01: +0,,111.874,1585
Sep 22 2022 01: +0,,108.535,1998
Sep 23 2022 01: +0,,108.58,1522
Sep 24 2022 01: +0,,113.225,2245
Sep 25 2022 01: +0,,110.428,1635
Sep 26 2022 01: +0,,108.525,1402
Sep 27 2022 01: +0,,104.312,1523
Sep 28 2022 01: +0,,107.59,1856
Sep 29 2022 01: +0,,112.647,2082
Sep 30 2022 01: +0,,111.913,1237
Oct 01 2022 01: +0,,111.566,2153
Oct 02 2022 01: +0,,110.703,1512
Oct 03 2022 01: +0,,110.067,1055
Oct 04 2022 01: +0,,108.199,1997
Oct 05 2022 01: +0,,109.479,1714
Oct 06 2022 01: +0,,107.095,1312
Oct 07 2022 01: +0,,108.496,2999
Oct 08 2022 01: +0,,109.136,1778
Oct 09 2022 01: +0,,106.948,1818
Oct 10 2022 01: +0,,112.22,1602
Oct 11 2022 01: +0,,113.049,1708
Oct 12 2022 01: +0,,107.143,934
Oct 13 2022 01: +0,,109.096,1657
Oct 14 2022 01: +0,,105.194,1084
Oct 15 2022 01: +0,,110.689,1739
Oct 16 2022 01: +0,,109.312,1497
Oct 17 2022 01: +0,,110.045,1513
Oct 18 2022 01: +0,,110.095,1343
Oct 19 2022 01: +0,,112.715,1535
Oct 20 2022 01: +0,,109.784,1202
Oct 21 2022 01: +0,,108.522,1582
Oct 22 2022 01: +0,,106.807,1603
Oct 23 2022 01: +0,,104.591,1747
Oct 24 2022 01: +0,,107.526,1425
Oct 25 2022 01: +0,,109.473,1774
Oct 26 2022 01: +0,,108.279,1461
Oct 27 2022 01: +0,,104.254,1571
Oct 28 2022 01: +0,,104.82,1635
Oct 29 2022 01: +0,,105.553,2106
Oct 30 2022 01: +0,,104.555,1745
Oct 31 2022 01: +0,,102.111,1917
Nov 01 2022 01: +0,,99.5,2240
Nov 02 2022 01: +0,,102.921,1947
Nov 03 2022 01: +0,,108.34,2519
Nov 04 2022 01: +0,,113.026,1657
Nov 05 2022 01: +0,,111.759,1700
Nov 06 2022 01: +0,,108.031,1620
Nov 07 2022 01: +0,,108.157,1395
Nov 08 2022 01: +0,,110.513,1184
Nov 09 2022 01: +0,,109.272,1067
Nov 10 2022 01: +0,,108.012,1150
Nov 11 2022 01: +0,,113.384,1670
Nov 12 2022 01: +0,,110.281,1347
Nov 13 2022 01: +0,,111.61,1310
Nov 14 2022 01: +0,,109.776,1316
Nov 15 2022 01: +0,,111.522,1594
Nov 16 2022 01: +0,,109.421,1657
Nov 17 2022 01: +0,,103.32,1025
Nov 18 2022 01: +0,,105.411,1529
Nov 19 2022 01: +0,,101.037,1637
Nov 20 2022 01: +0,,100.775,1117
Nov 21 2022 01: +0,,104.667,1732
Nov 22 2022 01: +0,,98.71,1550
Nov 23 2022 01: +0,,90.241,1673
Nov 24 2022 01: +0,,88.473,1993
Nov 25 2022 01: +0,,91.597,1599
Nov 26 2022 01: +0,,91.696,1673
Nov 27 2022 01: +0,,93.672,1554
Nov 28 2022 01: +0,,94.19,1434
Nov 29 2022 01: +0,,93.4,1235
Nov 30 2022 01: +0,,98.516,1256
Dec 01 2022 01: +0,,103.272,1272
Dec 02 2022 01: +0,,103.084,1372
Dec 03 2022 01: +0,,101.406,1600
Dec 04 2022 01: +0,,103.591,2301
Dec 05 2022 01: +0,,105.174,2354
Dec 06 2022 01: +0,,105.845,1458
Dec 07 2022 01: +0,,103.893,1270
Dec 08 2022 01: +0,,103.712,1477
Dec 09 2022 01: +0,,102.183,2698
Dec 10 2022 01: +0,,101.477,1551
Dec 11 2022 01: +0,,99.869,1434
Dec 12 2022 01: +0,,102.203,1161
Dec 13 2022 01: +0,,104.129,1868
Dec 14 2022 01: +0,,100.687,1360
Dec 15 2022 01: +0,,104.072,1639
Dec 16 2022 01: +0,,107.402,1828
Dec 17 2022 01: +0,,107.28,2053
Dec 18 2022 01: +0,,106.079,2355
Dec 19 2022 01: +0,,104.309,1279
Dec 20 2022 01: +0,,101.482,2324
Dec 21 2022 01: +0,,102.053,2550
Dec 22 2022 01: +0,,102.868,2378
Dec 23 2022 01: +0,,103.691,2416
Dec 24 2022 01: +0,,107.598,1814
Dec 25 2022 01: +0,,110.241,2072
Dec 26 2022 01: +0,,108.269,2053
Dec 27 2022 01: +0,,106.974,1882
Dec 28 2022 01: +0,,107.247,2546
Dec 29 2022 01: +0,,106.6,2122
Dec 30 2022 01: +0,,106.273,2770
Dec 31 2022 01: +0,,105.134,1610
Jan 01 2023 01: +0,,104.812,2047
Jan 02 2023 01: +0,,106.514,2578
Jan 03 2023 01: +0,,105.917,2722
Jan 04 2023 01: +0,,107.111,2498
Jan 05 2023 01: +0,,107.082,1721
Jan 06 2023 01: +0,,110.75,2285
Jan 07 2023 01: +0,,110.236,2406
Jan 08 2023 01: +0,,108.133,1526
Jan 09 2023 01: +0,,111.454,1651
Jan 10 2023 01: +0,,110.17,1547
Jan 11 2023 01: +0,,113.289,1663
Jan 12 2023 01: +0,,113.911,1519
Jan 13 2023 01: +0,,122.006,2065
Jan 14 2023 01: +0,,117.081,1714
Jan 15 2023 01: +0,,117.083,1678
Jan 16 2023 01: +0,,118.915,1565
Jan 17 2023 01: +0,,117.662,1789
Jan 18 2023 01: +0,,119.718,2185
Jan 19 2023 01: +0,,119.714,1561
Jan 20 2023 01: +0,,122.102,1757
Jan 21 2023 01: +0,,124.151,2001
Jan 22 2023 01: +0,,124.929,2168
Jan 23 2023 01: +0,,129.706,2277
Jan 24 2023 01: +0,,126.19,1599
Jan 25 2023 01: +0,,128.143,1758
Jan 26 2023 01: +0,,128.541,1504
Jan 27 2023 01: +0,,129.278,1439
Jan 28 2023 01: +0,,128.364,2041
Jan 29 2023 01: +0,,123.961,1642
Jan 30 2023 01: +0,,128.558,1904
Jan 31 2023 01: +0,,131.93,2329
Feb 01 2023 01: +0,,134.729,2346
Feb 02 2023 01: +0,,131.215,1862
Feb 03 2023 01: +0,,138.978,2434
Feb 04 2023 01: +0,,143.494,2257
Feb 05 2023 01: +0,,141.235,2528
Feb 06 2023 01: +0,,144.572,1807
Feb 07 2023 01: +0,,139.641,1974
Feb 08 2023 01: +0,,138.327,1733
Feb 09 2023 01: +0,,140.529,2390
Feb 10 2023 01: +0,,144.651,1973
Feb 11 2023 01: +0,,145.936,2097
Feb 12 2023 01: +0,,145.607,2400
Feb 13 2023 01: +0,,149.975,1908
Feb 14 2023 01: +0,,151.052,1473
Feb 15 2023 01: +0,,151.479,1965
Feb 16 2023 01: +0,,154.714,2490
Feb 17 2023 01: +0,,159.355,2124
Feb 18 2023 01: +0,,156.601,2274
Feb 19 2023 01: +0,,159.623,2442
Feb 20 2023 01: +0,,153.857,1653
Feb 21 2023 01: +0,,150.16,1954
Feb 22 2023 01: +0,,150.712,2202
Feb 23 2023 01: +0,,142.444,2979
Feb 24 2023 01: +0,,144.1,2233
Feb 25 2023 01: +0,,148.141,2686
Feb 26 2023 01: +0,,150.381,2576
Feb 27 2023 01: +0,,145.811,2315
Feb 28 2023 01: +0,,145.958,1896
Mar 01 2023 01: +0,,147.661,2246
Mar 02 2023 01: +0,,154.197,3208
Mar 03 2023 01: +0,,154.735,3035
Mar 04 2023 01: +0,,159.922,3046
Mar 05 2023 01: +0,,155.592,2914
Mar 06 2023 01: +0,,150.079,2582
Mar 07 2023 01: +0,,148.724,2695
Mar 08 2023 01: +0,,145.408,5501
Mar 09 2023 01: +0,,153.182,3477
Mar 10 2023 01: +0,,156.675,3821
Mar 11 2023 01: +0,,162.454,3203
Mar 12 2023 01: +0,,162.624,2994
Mar 13 2023 01: +0,,163.269,2665
Mar 14 2023 01: +0,,165.477,2673
Mar 15 2023 01: +0,,169.045,2475
Mar 16 2023 01: +0,,171.357,2840
Mar 17 2023 01: +0,,167.517,3706
Mar 18 2023 01: +0,,165.78,3208
Mar 19 2023 01: +0,,163.898,2820
Mar 20 2023 01: +0,,162.171,3352
Mar 21 2023 01: +0,,163.514,2729
Mar 22 2023 01: +0,,162.243,4922
Mar 23 2023 01: +0,,169.08,7280
Mar 24 2023 01: +0,,196.05,6103
Mar 25 2023 01: +0,,227.898,4310
Mar 26 2023 01: +0,,221.869,4809
Mar 27 2023 01: +0,,219.033,4677
Mar 28 2023 01: +0,,219.365,3803
Mar 29 2023 01: +0,,212.717,4321
Mar 30 2023 01: +0,,223.025,4642
Mar 31 2023 01: +0,,248.407,5112
Apr 01 2023 01: +0,,272.795,4271
Apr 02 2023 01: +0,,260.407,3840
Apr 03 2023 01: +0,,253.874,4830
Apr 04 2023 01: +0,,262.936,5117
Apr 05 2023 01: +0,,283.111,5710
Apr 06 2023 01: +0,,285.919,5040
Apr 07 2023 01: +0,,315.076,5128
Apr 08 2023 01: +0,,314.383,4147
Apr 09 2023 01: +0,,305.841,4736
Apr 10 2023 01: +0,,301.007,4674
Apr 11 2023 01: +0,,292.583,4306
Apr 12 2023 01: +0,,292.867,4774
Apr 13 2023 01: +0,,304.308,4425
Apr 14 2023 01: +0,,313.28,3922
Apr 15 2023 01: +0,,326.162,4035
Apr 16 2023 01: +0,,334.39,4341
Apr 17 2023 01: +0,,327.38,4727
Apr 18 2023 01: +0,,321.078,3754
Apr 19 2023 01: +0,,321.628,4640
Apr 20 2023 01: +0,,308.572,4830
Apr 21 2023 01: +0,,306.856,5427
Apr 22 2023 01: +0,,294.093,4112
Apr 23 2023 01: +0,,280.232,4352
Apr 24 2023 01: +0,,277.939,4052
Apr 25 2023 01: +0,,270.199,4798
Apr 26 2023 01: +0,,265.33,4184
Apr 27 2023 01: +0,,266.857,3848
Apr 28 2023 01: +0,,265.452,4544
Apr 29 2023 01: +0,,274.1,4028
Apr 30 2023 01: +0,,286.578,4930
May 01 2023 01: +0,,285.776,3609
May 02 2023 01: +0,,275.061,3662
May 03 2023 01: +0,,287.163,3310
May 04 2023 01: +0,,281.652,3356
May 05 2023 01: +0,,283.973,4487
May 06 2023 01: +0,,274.906,3850
May 07 2023 01: +0,,275.293,3468
May 08 2023 01: +0,,260.879,2655
May 09 2023 01: +0,,259.953,2861
May 10 2023 01: +0,,270.157,2771
May 11 2023 01: +0,,257.416,3199
May 12 2023 01: +0,,266.635,3543
May 13 2023 01: +0,,265.645,2981
May 14 2023 01: +0,,264.597,2892
May 15 2023 01: +0,,276.611,2647
May 16 2023 01: +0,,266.653,2340
May 17 2023 01: +0,,271.417,2942
May 18 2023 01: +0,,275.836,2981
May 19 2023 01: +0,,279.009,3199
May 20 2023 01: +0,,281.073,2812
May 21 2023 01: +0,,282.146,2838
May 22 2023 01: +0,,276.186,2482
May 23 2023 01: +0,,276.916,2225
May 24 2023 01: +0,,271.389,2868
May 25 2023 01: +0,,279.234,2469
May 26 2023 01: +0,,277.023,2505
May 27 2023 01: +0,,286.355,3248
May 28 2023 01: +0,,284.804,2528
May 29 2023 01: +0,,281.61,2886
May 30 2023 01: +0,,280.907,2355
May 31 2023 01: +0,,286.164,2227
Jun 01 2023 01: +0,,287.934,2458
Jun 02 2023 01: +0,,292.276,2382
Jun 03 2023 01: +0,,291.911,2196
Jun 04 2023 01: +0,,297.777,2113
Jun 05 2023 01: +0,,295.217,2261
Jun 06 2023 01: +0,,301.752,2124
Jun 07 2023 01: +0,,299.23,2419
Jun 08 2023 01: +0,,299.229,2397
Jun 09 2023 01: +0,,300.945,1965
Jun 10 2023 01: +0,,303.805,2260
Jun 11 2023 01: +0,,305.712,2348
Jun 12 2023 01: +0,,308.634,2176
Jun 13 2023 01: +0,,312.295,2255
Jun 14 2023 01: +0,,288.403,2494
Jun 15 2023 01: +0,,306.002,1962
Jun 16 2023 01: +0,,307.372,2295
Jun 17 2023 01: +0,,312.24,2001
Jun 18 2023 01: +0,,319.791,2391
Jun 19 2023 01: +0,,313.342,1579
Jun 20 2023 01: +0,,307.897,1632
Jun 21 2023 01: +0,,300.378,1409
Jun 22 2023 01: +0,,293.436,1560
Jun 23 2023 01: +0,,291.687,2699
Jun 24 2023 01: +0,,286.486,2103
Jun 25 2023 01: +0,,283.936,1844
Jun 26 2023 01: +0,,285.216,1842
Jun 27 2023 01: +0,,281.023,1401
Jun 28 2023 01: +0,,281.58,1896
Jun 29 2023 01: +0,,273.885,2008
Jun 30 2023 01: +0,,265.569,2274
Jul 01 2023 01: +0,,265.894,2185
Jul 02 2023 01: +0,,265.628,2439
Jul 03 2023 01: +0,,270.114,1926
Jul 04 2023 01: +0,,274.737,1496
Jul 05 2023 01: +0,,268.63,1632
Jul 06 2023 01: +0,,262.522,1428
Jul 07 2023 01: +0,,265.629,1864
Jul 08 2023 01: +0,,271.717,2120
Jul 09 2023 01: +0,,270.958,1937
Jul 10 2023 01: +0,,268.079,2043
Jul 11 2023 01: +0,,258.314,1859
Jul 12 2023 01: +0,,256.576,1832
Jul 13 2023 01: +0,,259.449,2285
Jul 14 2023 01: +0,,277.952,2093
Jul 15 2023 01: +0,,284.772,2638
Jul 16 2023 01: +0,,282.669,3223
Jul 17 2023 01: +0,,282.313,2225
Jul 18 2023 01: +0,,287.868,2240
Jul 19 2023 01: +0,,284.898,1674
Jul 20 2023 01: +0,,298.695,2864
Jul 21 2023 01: +0,,294.477,1943
Jul 22 2023 01: +0,,305.537,2968
Jul 23 2023 01: +0,,306.605,2585
Jul 24 2023 01: +0,,302.866,1823
Jul 25 2023 01: +0,,308.134,2694
Jul 26 2023 01: +0,,315.584,2302
Jul 27 2023 01: +0,,323.547,2437
Jul 28 2023 01: +0,,317.347,1661
Jul 29 2023 01: +0,,318.343,1865
Jul 30 2023 01: +0,,322.931,2392
Jul 31 2023 01: +0,,319.613,1733
Aug 01 2023 01: +0,,327.388,1912
Aug 02 2023 01: +0,,316.682,1917
Aug 03 2023 01: +0,,324.447,2466
Aug 04 2023 01: +0,,313.688,1972
Aug 05 2023 01: +0,,324.107,2314
Aug 06 2023 01: +0,,311.927,2120
Aug 07 2023 01: +0,,305.156,2067
Aug 08 2023 01: +0,,306.389,1554
Aug 09 2023 01: +0,,305.946,1645
Aug 10 2023 01: +0,,301.062,1305
Aug 11 2023 01: +0,,305.593,1446
Aug 12 2023 01: +0,,301.46,1552
Aug 13 2023 01: +0,,291.323,1391
Aug 14 2023 01: +0,,296.313,1192
Aug 15 2023 01: +0,,296.252,1274
Aug 16 2023 01: +0,,292.503,1471
Aug 17 2023 01: +0,,295.497,1252
Aug 18 2023 01: +0,,292.222,2152
Aug 19 2023 01: +0,,304.878,2048
Aug 20 2023 01: +0,,295.904,1324
Aug 21 2023 01: +0,,292.29,1127
Aug 22 2023 01: +0,,287.847,1367
Aug 23 2023 01: +0,,293.5,1921
Aug 24 2023 01: +0,,289.965,1454
Aug 25 2023 01: +0,,290.305,1679
Aug 26 2023 01: +0,,294.551,1907
Aug 27 2023 01: +0,,293.394,1618
Aug 28 2023 01: +0,,280.7,1251
Aug 29 2023 01: +0,,293.157,1852
Aug 30 2023 01: +0,,289.651,1834
Aug 31 2023 01: +0,,288.196,1661
Sep 01 2023 01: +0,,294.595,1421
Sep 02 2023 01: +0,,280.0,1307
Sep 03 2023 01: +0,,290.771,1487
Sep 04 2023 01: +0,,278.64,1424
Sep 05 2023 01: +0,,286.125,2038
Sep 06 2023 01: +0,,288.019,1625
Sep 07 2023 01: +0,,289.928,1737
Sep 08 2023 01: +0,,284.808,1671
Sep 09 2023 01: +0,,285.555,2183
Sep 10 2023 01: +0,,278.62,1196
Sep 11 2023 01: +0,,284.175,2017
Sep 12 2023 01: +0,,293.198,1632
Sep 13 2023 01: +0,,290.365,1622
Sep 14 2023 01: +0,,289.159,1697
Sep 15 2023 01: +0,,297.996,2153
Sep 16 2023 01: +0,,296.619,1767
Sep 17 2023 01: +0,,297.871,1915
Sep 18 2023 01: +0,,298.33,2061
Sep 19 2023 01: +0,,298.238,1666
Sep 20 2023 01: +0,,295.773,1490
Sep 21 2023 01: +0,,290.409,1607
Sep 22 2023 01: +0,,291.964,1511
Sep 23 2023 01: +0,,297.89,1876
Sep 24 2023 01: +0,,294.172,1966
Sep 25 2023 01: +0,,293.686,1952
Sep 26 2023 01: +0,,292.817,3061
Sep 27 2023 01: +0,,290.814,3052
Sep 28 2023 01: +0,,307.712,4110
Sep 29 2023 01: +0,,309.847,3480
Sep 30 2023 01: +0,,314.266,3993
Oct 01 2023 01: +0,,304.273,3606
Oct 02 2023 01: +0,,318.746,3189
Oct 03 2023 01: +0,,314.226,2813
Oct 04 2023 01: +0,,311.912,2895
Oct 05 2023 01: +0,,316.401,3553
Oct 06 2023 01: +0,,315.907,2936
Oct 07 2023 01: +0,,314.418,3685
